,Datetime,Tweet Id,Text,URL,Username,tweet.user.followersCount,tweet.replyCount,tweet.retweetCount,tweet.likeCount,tweet.quoteCount,tweet.lang,tweet.outlinks,tweet.media,tweet.retweetedTweet,tweet.quotedTweet,tweet.inReplyToTweetId,tweet.inReplyToUser,tweet.mentionedUsers,tweet.coordinates,tweet.place,tweet.hashtags,tweet.cashtags
0,2011-12-31 22:49:23+00:00,153246397565632513,Have plans for tonight? We still have $10 tickets available for tonight's game (6pm).  Ticket info & game details: http://t.co/8OQndNOP,https://twitter.com/warriors/status/153246397565632513,warriors,7960074,2,5,1,0,en,"[TextLink(text='ow.ly/8eNL2', url='http://ow.ly/8eNL2', tcourl='http://t.co/8OQndNOP', indices=(115, 135))]",,,,,,,,,,
1,2011-12-31 21:00:16+00:00,153218937549635584,Warriors-76ers game tips off in 5 hours. Who's ready? Who's going to be there? Join the conversation by using #LetsGoWarriors all day/night.,https://twitter.com/warriors/status/153218937549635584,warriors,7960074,5,17,2,0,en,,,,,,,,,,['LetsGoWarriors'],
2,2011-12-31 19:15:07+00:00,153192477908672512,What are the Warriors players New Year's Resolutions? WATCH: http://t.co/YasKg9nP,https://twitter.com/warriors/status/153192477908672512,warriors,7960074,2,4,1,0,en,"[TextLink(text='ow.ly/8emRF', url='http://ow.ly/8emRF', tcourl='http://t.co/YasKg9nP', indices=(61, 81))]",,,,,,,,,,
3,2011-12-31 18:10:04+00:00,153176107678572544,"After practice on Friday, we caught up w/ @JacksonMark13 @StephenCurry30 & Ish Smith. WATCH INTERVIEWS: http://t.co/gnIFGKtu",https://twitter.com/warriors/status/153176107678572544,warriors,7960074,0,1,1,0,en,"[TextLink(text='ow.ly/8esAE', url='http://ow.ly/8esAE', tcourl='http://t.co/gnIFGKtu', indices=(104, 124))]",,,,,,"[User(username='jacksonmark13', id=1737388008, displayname='Mark Jackson', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='StephenCurry30', id=42562446, displayname='Stephen Curry', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
4,2011-12-31 17:40:02+00:00,153168549316280321,Happy New Year's Eve! How are you celebrating? Warriors starting the night by hosting the 76ers @ 6p. $10 tix available http://t.co/384x06cZ,https://twitter.com/warriors/status/153168549316280321,warriors,7960074,3,9,0,0,en,"[TextLink(text='ow.ly/8emw3', url='http://ow.ly/8emw3', tcourl='http://t.co/384x06cZ', indices=(120, 140))]",,,,,,,,,,
5,2011-12-31 02:58:11+00:00,152946623897542656,Guard @stephencurry30 gave an update on his injured right ankle at today's practice. WATCH: http://t.co/RN0ui5a6,https://twitter.com/warriors/status/152946623897542656,warriors,7960074,0,5,1,0,en,"[TextLink(text='ow.ly/8esz4', url='http://ow.ly/8esz4', tcourl='http://t.co/RN0ui5a6', indices=(92, 112))]",,,,,,"[User(username='StephenCurry30', id=42562446, displayname='Stephen Curry', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
6,2011-12-30 23:05:05+00:00,152887961111891968,Before hosting the 76ers on New Year's Eve tomorrow several Warriors told us about their New Year's Resolutions. WATCH http://t.co/6AWtfc2e,https://twitter.com/warriors/status/152887961111891968,warriors,7960074,0,1,0,0,en,"[TextLink(text='ow.ly/8emyU', url='http://ow.ly/8emyU', tcourl='http://t.co/6AWtfc2e', indices=(119, 139))]",,,,,,,,,,
7,2011-12-30 22:30:08+00:00,152879167749357568,"Looking for highlights, behind-the-scenes features, practice coverage, archived videos & more? Check out Warriors TV: http://t.co/mLspxrmQ",https://twitter.com/warriors/status/152879167749357568,warriors,7960074,0,0,1,0,en,"[TextLink(text='ow.ly/8e7aQ', url='http://ow.ly/8e7aQ', tcourl='http://t.co/mLspxrmQ', indices=(118, 138))]",,,,,,,,,,
8,2011-12-30 21:24:02+00:00,152862531403255808,"Monta Ellis was excused from today's practice, as he is attending his grandmother's funeral.",https://twitter.com/warriors/status/152862531403255808,warriors,7960074,4,25,1,0,en,,,,,,,,,,,
9,2011-12-30 21:15:56+00:00,152860496213721089,Practice winding down. Stay tuned for interviews & official updates. http://t.co/HgO0DT8h,https://twitter.com/warriors/status/152860496213721089,warriors,7960074,0,4,0,0,en,"[TextLink(text='ow.ly/i/oIyX', url='http://ow.ly/i/oIyX', tcourl='http://t.co/HgO0DT8h', indices=(69, 89))]",,,,,,,,,,
