,Datetime,Tweet Id,Text,URL,Username,tweet.user.followersCount,tweet.replyCount,tweet.retweetCount,tweet.likeCount,tweet.quoteCount,tweet.lang,tweet.outlinks,tweet.media,tweet.retweetedTweet,tweet.quotedTweet,tweet.inReplyToTweetId,tweet.inReplyToUser,tweet.mentionedUsers,tweet.coordinates,tweet.place,tweet.hashtags,tweet.cashtags
0,2011-12-31 19:28:31+00:00,153195850942783488,@beejayrufino thanks for the support! #letsgohawks,https://twitter.com/ATLHawks/status/153195850942783488,ATLHawks,1532898,1,0,0,0,en,,,,,1.5319286802089574e+17,https://twitter.com/beejayrufino,"[User(username='beejayrufino', id=390442450, displayname='Benedict John Rufino', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['letsgohawks'],
1,2011-12-31 16:51:00+00:00,153156210969944064,"@FYeahKJHinrich thanks, Ashley!",https://twitter.com/ATLHawks/status/153156210969944064,ATLHawks,1532898,1,0,0,0,en,,,,,1.5313480825452954e+17,https://twitter.com/TeamKirkHinrich,,,,,
2,2011-12-31 02:56:22+00:00,152946166751952898,Hawks WIN 105-98 and improve to 3-0 on the season. Check out the first batch of photos from the Highlight Factory: http://t.co/3c9zlASW,https://twitter.com/ATLHawks/status/152946166751952898,ATLHawks,1532898,1,55,2,0,en,"[TextLink(text='on.nba.com/vmeMo1', url='http://on.nba.com/vmeMo1', tcourl='http://t.co/3c9zlASW', indices=(115, 135))]",,,,,,,,,,
3,2011-12-31 02:45:35+00:00,152943452273905664,"Teague is the Hawks first 20-point scorer of the season. Pts 20, 21 & 22 were big as they gave the Hawks a 98-94 lead with 1:58 remaining.",https://twitter.com/ATLHawks/status/152943452273905664,ATLHawks,1532898,1,13,0,0,en,,,,,,,,,,,
4,2011-12-31 02:25:29+00:00,152938393863585793,BIG 3 from Radmanovic gives the Hawks some breathing room at 83-74 with 9:01 remaining. http://t.co/X1pWdBkv,https://twitter.com/ATLHawks/status/152938393863585793,ATLHawks,1532898,1,6,0,0,en,"[TextLink(text='on.nba.com/s8NWSZ', url='http://on.nba.com/s8NWSZ', tcourl='http://t.co/X1pWdBkv', indices=(88, 108))]",,,,,,,,,,
5,2011-12-31 02:09:00+00:00,152934248377094144,Here it is... Marvin's halfcourt buzzer beater from earlier: http://t.co/LnFgd9LS,https://twitter.com/ATLHawks/status/152934248377094144,ATLHawks,1532898,1,82,11,0,en,"[TextLink(text='on.nba.com/sNuLLa', url='http://on.nba.com/sNuLLa', tcourl='http://t.co/LnFgd9LS', indices=(61, 81))]",,,,,,,,,,
6,2011-12-31 01:47:59+00:00,152928958340534272,MARVIN!!! Williams hits a shot from midcourt at the half to put the Hawks ahead by 6. Check back for the Highlight,https://twitter.com/ATLHawks/status/152928958340534272,ATLHawks,1532898,0,10,0,0,en,,,,,,,,,,,
7,2011-12-31 00:27:01+00:00,152908580117426176,We're just minutes away from the national anthem here at the Highlight Factory. Follow live stats w/ the TV Companion: http://t.co/X1pWdBkv,https://twitter.com/ATLHawks/status/152908580117426176,ATLHawks,1532898,2,2,0,0,en,"[TextLink(text='on.nba.com/s8NWSZ', url='http://on.nba.com/s8NWSZ', tcourl='http://t.co/X1pWdBkv', indices=(119, 139))]",,,,,,,,,,
8,2011-12-30 17:59:28+00:00,152811049987485696,@mike_rhodes22 thanks for the support!  we're against the Nets tonight.  #letsgohawks,https://twitter.com/ATLHawks/status/152811049987485696,ATLHawks,1532898,0,0,0,0,en,,,,,,,"[User(username='mike_rhodes22', id=735728414859001857, displayname='Mike', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['letsgohawks'],
9,2011-12-30 17:48:30+00:00,152808291188215808,@mike_rhodes22 we're at home tonight playing at Philips Arena.,https://twitter.com/ATLHawks/status/152808291188215808,ATLHawks,1532898,0,0,0,0,en,,,,,,,"[User(username='mike_rhodes22', id=735728414859001857, displayname='Mike', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
