,Datetime,Tweet Id,Text,URL,Username,tweet.user.followersCount,tweet.replyCount,tweet.retweetCount,tweet.likeCount,tweet.quoteCount,tweet.lang,tweet.outlinks,tweet.media,tweet.retweetedTweet,tweet.quotedTweet,tweet.inReplyToTweetId,tweet.inReplyToUser,tweet.mentionedUsers,tweet.coordinates,tweet.place,tweet.hashtags,tweet.cashtags
0,2009-12-30 02:59:21+00:00,7181947866,New blog post: No Need to Panic http://www.hawksbasketblog.com/2009/12/29/no-need-to-panic/ #hawks,https://twitter.com/ATLHawks/status/7181947866,ATLHawks,1532897,0,0,0,0,en,,,,,,,,,,['hawks'],
1,2009-12-30 01:24:22+00:00,7179137630,Check out the early highlight of the J-Smoove jam: http://bit.ly/68eIpz,https://twitter.com/ATLHawks/status/7179137630,ATLHawks,1532897,0,2,0,0,en,,,,,,,,,,,
2,2009-12-30 00:40:47+00:00,7177861560,Hawks leading Cavs 26-23 at the end of 1Q. Joe leading the way with 11. Al and Smoove looking strong inside.,https://twitter.com/ATLHawks/status/7177861560,ATLHawks,1532897,0,1,0,0,en,,,,,,,,,,,
3,2009-12-29 18:54:20+00:00,7167961837,New blog post: Double Dip With Cavs Could Be Big Boost For The New Year http://bit.ly/6PP6GI,https://twitter.com/ATLHawks/status/7167961837,ATLHawks,1532897,0,0,0,0,en,,,,,,,,,,,
4,2009-12-29 00:29:44+00:00,7140549313,New blog post: #1 vs. #2 http://www.hawksbasketblog.com/2009/12/28/1-vs-2/ #hawks,https://twitter.com/ATLHawks/status/7140549313,ATLHawks,1532897,0,1,0,0,en,,,,,,,,,,['hawks'],
5,2009-12-19 01:41:54+00:00,6815532948,"J-Smoove stuffing the stat sheet like a holiday turkey (9pts, 6reb, 5stl, 2blk). Hawks lead 44-34 at the break.",https://twitter.com/ATLHawks/status/6815532948,ATLHawks,1532897,0,2,0,0,en,,,,,,,,,,,
6,2009-12-19 01:24:01+00:00,6815066825,Game should be broadcast on SportsSouth. Channel Guide: http://bit.ly/4LYWFB . Otherwise Bob and Nique are wearing the headsets for fun,https://twitter.com/ATLHawks/status/6815066825,ATLHawks,1532897,0,1,0,0,en,,,,,,,,,,,
7,2009-12-19 00:44:06+00:00,6814023269,Hawks underway at Highlight Factory. Follow online http://bit.ly/8DIdjM or mix it up on the @Utah_Jazz blog www.nba.com/jazz/jazzlive.html,https://twitter.com/ATLHawks/status/6814023269,ATLHawks,1532897,0,0,0,0,en,,,,,,,"[User(username='utah_jazz', id=881121079460286464, displayname='Utah Jazz', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,
8,2009-12-18 15:33:32+00:00,6799207192,New blog post: More Success = More Press(ure) http://www.hawksbasketblog.com/2009/12/18/more-success-more-pressure/ #hawks,https://twitter.com/ATLHawks/status/6799207192,ATLHawks,1532897,0,0,0,0,en,,,,,,,,,,['hawks'],
9,2009-12-17 02:36:12+00:00,6751296977,Hawks finish the job. Take down Memphis 110-97 at the Highlight Factory. Joe finishes with a game-high 26. Al chips in with 15 and 10.,https://twitter.com/ATLHawks/status/6751296977,ATLHawks,1532897,0,3,0,0,en,,,,,,,,,,,
